"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_BP_FAT","gastrulation","2.48%","25","916","144","13091","5.71e-5","1.32e-3","2.48","3.32e-1","1.21e-3","2.01e-5"
"GOTERM_BP_FAT","mitotic cell cycle checkpoint signaling","2.08%","21","916","109","13091","5.86e-5","1.35e-3","2.75","3.39e-1","1.24e-3","1.82e-5"
"GOTERM_BP_FAT","bone development","2.78%","28","916","172","13091","5.95e-5","1.37e-3","2.33","3.43e-1","1.25e-3","2.27e-5"
"GOTERM_BP_FAT","growth","4.86%","49","916","384","13091","5.98e-5","1.37e-3","1.82","3.45e-1","1.25e-3","2.94e-5"
"GOTERM_BP_FAT","developmental growth","4.86%","49","916","384","13091","5.98e-5","1.37e-3","1.82","3.45e-1","1.25e-3","2.94e-5"
"GOTERM_CC_FAT","supramolecular fiber","8.53%","86","871","788","12285","5.18e-5","1.41e-3","1.54","3.88e-2","1.32e-3","3.11e-5"
"GOTERM_BP_FAT","cell cycle phase transition","2.58%","26","916","154","13091","6.31e-5","1.44e-3","2.41","3.60e-1","1.32e-3","2.30e-5"
"GOTERM_BP_FAT","biological process involved in symbiotic interaction","2.38%","24","916","136","13091","6.41e-5","1.46e-3","2.52","3.65e-1","1.33e-3","2.22e-5"
"GOTERM_BP_FAT","negative regulation of leukocyte mediated immunity","1.39%","14","916","54","13091","6.56e-5","1.49e-3","3.71","3.71e-1","1.36e-3","1.41e-5"
"GOTERM_BP_FAT","positive regulation of production of molecular mediator of immune response","2.08%","21","916","110","13091","6.70e-5","1.51e-3","2.73","3.77e-1","1.38e-3","2.11e-5"
"GOTERM_BP_FAT","non-canonical Wnt signaling pathway","1.29%","13","916","47","13091","6.73e-5","1.51e-3","3.95","3.78e-1","1.39e-3","1.33e-5"
"GOTERM_BP_FAT","positive regulation of smooth muscle cell proliferation","1.69%","17","916","77","13091","6.80e-5","1.53e-3","3.16","3.82e-1","1.40e-3","1.79e-5"
"GOTERM_BP_FAT","epithelial cell development","2.68%","27","916","164","13091","6.84e-5","1.53e-3","2.35","3.83e-1","1.40e-3","2.57e-5"
"GOTERM_BP_FAT","epithelial cell proliferation","2.48%","25","916","146","13091","7.16e-5","1.60e-3","2.45","3.97e-1","1.46e-3","2.57e-5"
"GOTERM_BP_FAT","lymphocyte mediated immunity","2.38%","24","916","137","13091","7.21e-5","1.60e-3","2.50","3.99e-1","1.47e-3","2.52e-5"
"GOTERM_CC_FAT","condensed chromosome","3.47%","35","871","237","12285","6.10e-5","1.61e-3","2.08","4.55e-2","1.50e-3","2.64e-5"
"GOTERM_BP_FAT","positive regulation of canonical NF-kappaB signal transduction","3.08%","31","916","203","13091","7.52e-5","1.65e-3","2.18","4.12e-1","1.51e-3","3.08e-5"
"GOTERM_MF_FAT","microtubule motor activity","1.59%","16","869","63","12202","2.58e-5","1.66e-3","3.57","3.89e-2","1.61e-3","5.82e-6"
"GOTERM_BP_FAT","negative regulation of leukocyte differentiation","1.88%","19","916","94","13091","7.62e-5","1.67e-3","2.89","4.16e-1","1.53e-3","2.24e-5"
"GOTERM_BP_FAT","B cell mediated immunity","1.69%","17","916","78","13091","8.01e-5","1.75e-3","3.11","4.32e-1","1.60e-3","2.15e-5"
"GOTERM_BP_FAT","heart development","5.85%","59","916","498","13091","8.10e-5","1.76e-3","1.69","4.36e-1","1.61e-3","4.33e-5"
"GOTERM_BP_FAT","mononuclear cell proliferation","1.98%","20","916","103","13091","8.26e-5","1.79e-3","2.78","4.42e-1","1.64e-3","2.55e-5"
"GOTERM_BP_FAT","cellular response to endogenous stimulus","8.53%","86","916","808","13091","8.29e-5","1.79e-3","1.52","4.44e-1","1.64e-3","5.00e-5"
"GOTERM_BP_FAT","epidermis development","3.17%","32","916","214","13091","8.42e-5","1.81e-3","2.14","4.48e-1","1.66e-3","3.54e-5"
"GOTERM_BP_FAT","positive regulation of programmed cell death","5.75%","58","916","488","13091","8.61e-5","1.85e-3","1.70","4.56e-1","1.69e-3","4.59e-5"
"GOTERM_MF_FAT","cytokine receptor binding","2.88%","29","869","172","12202","3.02e-5","1.86e-3","2.37","4.53e-2","1.80e-3","1.12e-5"
"GOTERM_CC_FAT","condensed chromosome, centromeric region","2.68%","27","871","163","12285","7.59e-5","1.93e-3","2.34","5.62e-2","1.80e-3","2.87e-5"
"GOTERM_BP_FAT","regulation of fibroblast proliferation","1.69%","17","916","79","13091","9.41e-5","2.01e-3","3.08","4.86e-1","1.84e-3","2.56e-5"
"GOTERM_BP_FAT","sensory organ development","5.95%","60","916","513","13091","9.98e-5","2.13e-3","1.67","5.06e-1","1.95e-3","5.43e-5"
"GOTERM_BP_FAT","positive regulation of leukocyte proliferation","2.28%","23","916","131","13091","1.02e-4","2.18e-3","2.51","5.15e-1","1.99e-3","3.56e-5"
"GOTERM_BP_FAT","inner ear development","2.68%","27","916","168","13091","1.03e-4","2.19e-3","2.30","5.18e-1","2.00e-3","3.98e-5"
"GOTERM_BP_FAT","mitotic spindle assembly checkpoint signaling","0.99%","10","916","29","13091","1.07e-4","2.24e-3","4.93","5.31e-1","2.05e-3","1.57e-5"
"GOTERM_BP_FAT","mitotic spindle checkpoint signaling","0.99%","10","916","29","13091","1.07e-4","2.24e-3","4.93","5.31e-1","2.05e-3","1.57e-5"
"GOTERM_BP_FAT","spindle assembly checkpoint signaling","0.99%","10","916","29","13091","1.07e-4","2.24e-3","4.93","5.31e-1","2.05e-3","1.57e-5"
"GOTERM_BP_FAT","reproductive process","10.71%","108","916","1079","13091","1.09e-4","2.27e-3","1.43","5.36e-1","2.08e-3","7.32e-5"
"GOTERM_BP_FAT","sensory organ morphogenesis","3.37%","34","916","237","13091","1.10e-4","2.30e-3","2.05","5.41e-1","2.10e-3","4.86e-5"
"GOTERM_MF_FAT","protein-containing complex binding","11.31%","114","869","1108","12202","4.15e-5","2.36e-3","1.44","6.17e-2","2.29e-3","2.71e-5"
"GOTERM_BP_FAT","meiotic cell cycle process","2.38%","24","916","141","13091","1.13e-4","2.36e-3","2.43","5.52e-1","2.16e-3","4.09e-5"
"GOTERM_BP_FAT","response to decreased oxygen levels","3.77%","38","916","278","13091","1.15e-4","2.38e-3","1.95","5.57e-1","2.18e-3","5.24e-5"
"GOTERM_MF_FAT","sulfur compound binding","3.27%","33","869","213","12202","4.38e-5","2.41e-3","2.18","6.51e-2","2.34e-3","1.80e-5"
"GOTERM_BP_FAT","canonical Wnt signaling pathway","1.88%","19","916","97","13091","1.16e-4","2.41e-3","2.80","5.61e-1","2.20e-3","3.55e-5"
"GOTERM_BP_FAT","positive regulation of ERK1 and ERK2 cascade","2.48%","25","916","151","13091","1.23e-4","2.54e-3","2.37","5.82e-1","2.32e-3","4.60e-5"
"GOTERM_BP_FAT","regulation of lymphocyte differentiation","2.88%","29","916","189","13091","1.24e-4","2.54e-3","2.19","5.83e-1","2.32e-3","5.04e-5"
"GOTERM_BP_FAT","defense response to bacterium","2.68%","27","916","170","13091","1.26e-4","2.58e-3","2.27","5.89e-1","2.36e-3","4.92e-5"
"GOTERM_BP_FAT","positive regulation of lymphocyte proliferation","2.08%","21","916","115","13091","1.27e-4","2.60e-3","2.61","5.93e-1","2.38e-3","4.22e-5"
"GOTERM_BP_FAT","ameboidal-type cell migration","2.18%","22","916","124","13091","1.29e-4","2.62e-3","2.54","5.98e-1","2.40e-3","4.43e-5"
"GOTERM_MF_FAT","extracellular matrix binding","1.49%","15","869","59","12202","4.98e-5","2.64e-3","3.57","7.37e-2","2.56e-3","1.12e-5"
"GOTERM_BP_FAT","microtubule-based process","7.64%","77","916","713","13091","1.32e-4","2.67e-3","1.54","6.06e-1","2.44e-3","7.64e-5"
"GOTERM_BP_FAT","negative regulation of hemopoiesis","1.88%","19","916","98","13091","1.33e-4","2.70e-3","2.77","6.11e-1","2.47e-3","4.12e-5"
"GOTERM_MF_FAT","cytokine binding","2.18%","22","869","115","12202","5.33e-5","2.73e-3","2.69","7.87e-2","2.65e-3","1.71e-5"
"GOTERM_BP_FAT","positive regulation of apoptotic process","5.56%","56","916","474","13091","1.36e-4","2.73e-3","1.69","6.16e-1","2.50e-3","7.29e-5"
"GOTERM_BP_FAT","negative regulation of programmed cell death","8.13%","82","916","773","13091","1.39e-4","2.79e-3","1.52","6.26e-1","2.56e-3","8.31e-5"
"GOTERM_BP_FAT","spindle checkpoint signaling","0.99%","10","916","30","13091","1.43e-4","2.87e-3","4.76","6.37e-1","2.63e-3","2.21e-5"
"GOTERM_BP_FAT","regulation of osteoblast differentiation","2.08%","21","916","116","13091","1.44e-4","2.87e-3","2.59","6.38e-1","2.63e-3","4.82e-5"
"GOTERM_BP_FAT","regulation of chemotaxis","2.78%","28","916","181","13091","1.44e-4","2.87e-3","2.21","6.39e-1","2.63e-3","5.82e-5"
"GOTERM_BP_FAT","positive regulation of chemotaxis","2.18%","22","916","125","13091","1.45e-4","2.88e-3","2.52","6.41e-1","2.64e-3","5.03e-5"
"GOTERM_MF_FAT","cytokine activity","2.38%","24","869","133","12202","5.83e-5","2.89e-3","2.53","8.57e-2","2.81e-3","2.00e-5"
"GOTERM_BP_FAT","in utero embryonic development","4.56%","46","916","366","13091","1.48e-4","2.94e-3","1.80","6.50e-1","2.69e-3","7.42e-5"
"GOTERM_BP_FAT","regulation of anatomical structure morphogenesis","7.74%","78","916","728","13091","1.52e-4","3.01e-3","1.53","6.59e-1","2.75e-3","8.94e-5"
"GOTERM_BP_FAT","regulation of cytokine-mediated signaling pathway","2.38%","24","916","144","13091","1.57e-4","3.09e-3","2.38","6.71e-1","2.83e-3","5.81e-5"
"GOTERM_BP_FAT","leukocyte mediated immunity","2.78%","28","916","182","13091","1.58e-4","3.11e-3","2.20","6.74e-1","2.85e-3","6.43e-5"
"GOTERM_BP_FAT","positive regulation of mitotic cell cycle","2.08%","21","916","117","13091","1.62e-4","3.17e-3","2.57","6.83e-1","2.90e-3","5.50e-5"
"GOTERM_BP_FAT","positive regulation of immune effector process","2.88%","29","916","192","13091","1.63e-4","3.17e-3","2.16","6.83e-1","2.90e-3","6.74e-5"
"GOTERM_BP_FAT","positive regulation of leukocyte migration","2.18%","22","916","126","13091","1.63e-4","3.17e-3","2.50","6.84e-1","2.90e-3","5.70e-5"
"GOTERM_BP_FAT","cellular response to lipopolysaccharide","2.48%","25","916","154","13091","1.68e-4","3.27e-3","2.32","6.96e-1","2.99e-3","6.42e-5"
"GOTERM_BP_FAT","positive regulation of protein modification process","5.65%","57","916","490","13091","1.77e-4","3.42e-3","1.66","7.14e-1","3.14e-3","9.67e-5"
"GOTERM_BP_FAT","immune response-activating cell surface receptor signaling pathway","2.88%","29","916","193","13091","1.78e-4","3.43e-3","2.15","7.15e-1","3.14e-3","7.42e-5"
"GOTERM_BP_FAT","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","3.37%","34","916","243","13091","1.78e-4","3.43e-3","2.00","7.17e-1","3.14e-3","8.09e-5"
"GOTERM_BP_FAT","regulation of lipid localization","2.28%","23","916","136","13091","1.80e-4","3.45e-3","2.42","7.19e-1","3.16e-3","6.52e-5"
"GOTERM_BP_FAT","positive regulation of mononuclear cell proliferation","2.08%","21","916","118","13091","1.83e-4","3.50e-3","2.54","7.26e-1","3.21e-3","6.26e-5"
"GOTERM_BP_FAT","regulation of inflammatory response","4.07%","41","916","316","13091","1.85e-4","3.53e-3","1.85","7.30e-1","3.24e-3","8.93e-5"
"GOTERM_BP_FAT","anterior/posterior pattern specification","2.48%","25","916","155","13091","1.86e-4","3.55e-3","2.31","7.32e-1","3.25e-3","7.16e-5"
"GOTERM_BP_FAT","odontogenesis","1.79%","18","916","92","13091","1.88e-4","3.58e-3","2.80","7.36e-1","3.28e-3","5.75e-5"
"GOTERM_BP_FAT","positive regulation of defense response","4.37%","44","916","349","13091","1.98e-4","3.73e-3","1.80","7.53e-1","3.41e-3","9.84e-5"
"GOTERM_BP_FAT","regulation of canonical NF-kappaB signal transduction","3.67%","37","916","275","13091","1.98e-4","3.73e-3","1.92","7.53e-1","3.41e-3","9.15e-5"
"GOTERM_BP_FAT","osteoblast differentiation","2.18%","22","916","128","13091","2.04e-4","3.84e-3","2.46","7.64e-1","3.51e-3","7.28e-5"
"GOTERM_BP_FAT","negative regulation of nuclear division","1.19%","12","916","45","13091","2.05e-4","3.85e-3","3.81","7.65e-1","3.52e-3","4.26e-5"
"GOTERM_CC_FAT","chromosomal region","4.37%","44","871","342","12285","1.63e-4","3.88e-3","1.81","1.17e-1","3.61e-3","8.25e-5"
"GOTERM_BP_FAT","chondrocyte differentiation","1.59%","16","916","76","13091","2.09e-4","3.90e-3","3.01","7.72e-1","3.58e-3","5.83e-5"
"GOTERM_CC_FAT","spindle","4.86%","49","871","396","12285","1.70e-4","3.93e-3","1.75","1.22e-1","3.66e-3","8.99e-5"
"GOTERM_CC_FAT","kinetochore","2.48%","25","871","153","12285","1.84e-4","4.13e-3","2.30","1.31e-1","3.85e-3","7.06e-5"
"GOTERM_BP_FAT","embryonic appendage morphogenesis","1.88%","19","916","102","13091","2.26e-4","4.20e-3","2.66","7.97e-1","3.84e-3","7.30e-5"
"GOTERM_BP_FAT","embryonic limb morphogenesis","1.88%","19","916","102","13091","2.26e-4","4.20e-3","2.66","7.97e-1","3.84e-3","7.30e-5"
"GOTERM_BP_FAT","negative regulation of canonical Wnt signaling pathway","2.18%","22","916","129","13091","2.28e-4","4.23e-3","2.44","8.01e-1","3.88e-3","8.21e-5"
"GOTERM_BP_FAT","positive regulation of hemopoiesis","2.58%","26","916","167","13091","2.37e-4","4.38e-3","2.23","8.13e-1","4.01e-3","9.49e-5"
"GOTERM_BP_FAT","positive regulation of leukocyte differentiation","2.58%","26","916","167","13091","2.37e-4","4.38e-3","2.23","8.13e-1","4.01e-3","9.49e-5"
"GOTERM_BP_FAT","mononuclear cell migration","1.59%","16","916","77","13091","2.43e-4","4.47e-3","2.97","8.20e-1","4.09e-3","6.89e-5"
"GOTERM_BP_FAT","regulation of G2/M transition of mitotic cell cycle","1.79%","18","916","94","13091","2.47e-4","4.49e-3","2.74","8.25e-1","4.11e-3","7.73e-5"
"GOTERM_BP_FAT","regulation of T cell proliferation","2.28%","23","916","139","13091","2.48e-4","4.49e-3","2.36","8.26e-1","4.11e-3","9.22e-5"
"GOTERM_BP_FAT","negative regulation of mitotic metaphase/anaphase transition","0.99%","10","916","32","13091","2.48e-4","4.49e-3","4.47","8.26e-1","4.11e-3","4.18e-5"
"GOTERM_BP_FAT","negative regulation of mitotic sister chromatid separation","0.99%","10","916","32","13091","2.48e-4","4.49e-3","4.47","8.26e-1","4.11e-3","4.18e-5"
"GOTERM_BP_FAT","negative regulation of mitotic sister chromatid segregation","0.99%","10","916","32","13091","2.48e-4","4.49e-3","4.47","8.26e-1","4.11e-3","4.18e-5"
"GOTERM_BP_FAT","negative regulation of sister chromatid segregation","0.99%","10","916","32","13091","2.48e-4","4.49e-3","4.47","8.26e-1","4.11e-3","4.18e-5"
"GOTERM_BP_FAT","regulation of leukocyte mediated immunity","2.78%","28","916","187","13091","2.49e-4","4.51e-3","2.14","8.28e-1","4.13e-3","1.04e-4"
"GOTERM_BP_FAT","negative regulation of cell population proliferation","6.45%","65","916","588","13091","2.52e-4","4.55e-3","1.58","8.32e-1","4.17e-3","1.45e-4"
"GOTERM_BP_FAT","response to oxygen levels","3.87%","39","916","300","13091","2.62e-4","4.72e-3","1.86","8.44e-1","4.32e-3","1.26e-4"
"GOTERM_BP_FAT","negative regulation of Wnt signaling pathway","2.48%","25","916","159","13091","2.76e-4","4.96e-3","2.25","8.58e-1","4.54e-3","1.09e-4"
"GOTERM_BP_FAT","mitotic metaphase chromosome alignment","1.29%","13","916","54","13091","2.81e-4","5.02e-3","3.44","8.62e-1","4.60e-3","6.64e-5"
"GOTERM_BP_FAT","locomotion","3.67%","37","916","280","13091","2.83e-4","5.04e-3","1.89","8.64e-1","4.62e-3","1.33e-4"
"GOTERM_BP_FAT","regulation of molecular function","11.51%","116","916","1205","13091","2.86e-4","5.09e-3","1.38","8.68e-1","4.66e-3","1.98e-4"
"GOTERM_BP_FAT","leukocyte proliferation","2.08%","21","916","122","13091","2.90e-4","5.15e-3","2.46","8.71e-1","4.71e-3","1.03e-4"
"GOTERM_CC_FAT","receptor complex","4.37%","44","871","348","12285","2.40e-4","5.23e-3","1.78","1.67e-1","4.87e-3","1.23e-4"
"GOTERM_BP_FAT","mesenchyme development","2.98%","30","916","209","13091","2.99e-4","5.29e-3","2.05","8.79e-1","4.84e-3","1.31e-4"
"GOTERM_BP_FAT","negative regulation of cell-cell adhesion","2.48%","25","916","160","13091","3.04e-4","5.37e-3","2.23","8.84e-1","4.91e-3","1.21e-4"
"GOTERM_BP_FAT","regulation of phagocytosis","1.69%","17","916","87","13091","3.05e-4","5.37e-3","2.79","8.84e-1","4.91e-3","9.32e-5"
"GOTERM_BP_FAT","positive regulation of mitotic cell cycle phase transition","1.69%","17","916","87","13091","3.05e-4","5.37e-3","2.79","8.84e-1","4.91e-3","9.32e-5"
"GOTERM_BP_FAT","negative regulation of metaphase/anaphase transition of cell cycle","0.99%","10","916","33","13091","3.20e-4","5.54e-3","4.33","8.96e-1","5.07e-3","5.62e-5"
"GOTERM_BP_FAT","negative regulation of chromosome separation","0.99%","10","916","33","13091","3.20e-4","5.54e-3","4.33","8.96e-1","5.07e-3","5.62e-5"
"GOTERM_BP_FAT","meiotic nuclear division","2.08%","21","916","123","13091","3.24e-4","5.60e-3","2.44","8.99e-1","5.13e-3","1.16e-4"
"GOTERM_CC_FAT","mitotic spindle","2.68%","27","871","176","12285","2.72e-4","5.76e-3","2.16","1.87e-1","5.37e-3","1.12e-4"
"GOTERM_BP_FAT","bone morphogenesis","1.69%","17","916","88","13091","3.49e-4","6.02e-3","2.76","9.15e-1","5.51e-3","1.08e-4"
"GOTERM_BP_FAT","positive regulation of molecular function","7.44%","75","916","712","13091","3.53e-4","6.07e-3","1.51","9.18e-1","5.56e-3","2.06e-4"
"GOTERM_BP_FAT","regulation of response to cytokine stimulus","2.38%","24","916","152","13091","3.54e-4","6.08e-3","2.26","9.18e-1","5.56e-3","1.39e-4"
"GOTERM_BP_FAT","regulation of viral process","2.08%","21","916","124","13091","3.62e-4","6.19e-3","2.42","9.22e-1","5.66e-3","1.31e-4"
"GOTERM_BP_FAT","digestive system development","1.98%","20","916","115","13091","3.68e-4","6.28e-3","2.49","9.26e-1","5.75e-3","1.29e-4"
"GOTERM_BP_FAT","regulation of leukocyte chemotaxis","1.88%","19","916","106","13091","3.69e-4","6.28e-3","2.56","9.26e-1","5.75e-3","1.25e-4"
"GOTERM_BP_FAT","innate immune response","6.15%","62","916","562","13091","3.74e-4","6.36e-3","1.58","9.29e-1","5.82e-3","2.18e-4"
"GOTERM_MF_FAT","structural molecule activity","6.35%","64","869","555","12202","1.35e-4","6.49e-3","1.62","1.87e-1","6.30e-3","7.69e-5"
"GOTERM_BP_FAT","gland morphogenesis","1.69%","17","916","89","13091","3.99e-4","6.76e-3","2.73","9.40e-1","6.19e-3","1.25e-4"
"GOTERM_BP_FAT","limb morphogenesis","2.08%","21","916","125","13091","4.03e-4","6.79e-3","2.40","9.42e-1","6.22e-3","1.47e-4"
"GOTERM_BP_FAT","appendage morphogenesis","2.08%","21","916","125","13091","4.03e-4","6.79e-3","2.40","9.42e-1","6.22e-3","1.47e-4"
"GOTERM_MF_FAT","cytoskeletal motor activity","2.38%","24","869","141","12202","1.46e-4","6.82e-3","2.39","2.01e-1","6.62e-3","5.38e-5"
"GOTERM_BP_FAT","negative regulation of chromosome segregation","0.99%","10","916","34","13091","4.08e-4","6.87e-3","4.20","9.44e-1","6.29e-3","7.47e-5"
"GOTERM_BP_FAT","biological process involved in interaction with host","1.98%","20","916","116","13091","4.12e-4","6.91e-3","2.46","9.46e-1","6.33e-3","1.46e-4"
"GOTERM_BP_FAT","mammary gland development","1.88%","19","916","107","13091","4.15e-4","6.96e-3","2.54","9.47e-1","6.37e-3","1.42e-4"
"GOTERM_BP_FAT","hair cycle","1.49%","15","916","73","13091","4.59e-4","7.64e-3","2.94","9.61e-1","7.00e-3","1.32e-4"
"GOTERM_BP_FAT","molting cycle","1.49%","15","916","73","13091","4.59e-4","7.64e-3","2.94","9.61e-1","7.00e-3","1.32e-4"
"GOTERM_BP_FAT","leukocyte chemotaxis","1.79%","18","916","99","13091","4.65e-4","7.74e-3","2.60","9.63e-1","7.08e-3","1.55e-4"
"GOTERM_BP_FAT","response to activity","1.39%","14","916","65","13091","4.75e-4","7.89e-3","3.08","9.65e-1","7.22e-3","1.29e-4"
"GOTERM_BP_FAT","regulation of B cell proliferation","1.29%","13","916","57","13091","4.77e-4","7.89e-3","3.26","9.66e-1","7.22e-3","1.21e-4"
"GOTERM_BP_FAT","regulation of cytokinesis","1.59%","16","916","82","13091","4.95e-4","8.17e-3","2.79","9.70e-1","7.48e-3","1.51e-4"
"GOTERM_CC_FAT","apical plasma membrane","3.97%","40","871","314","12285","4.15e-4","8.34e-3","1.80","2.72e-1","7.77e-3","2.11e-4"
"GOTERM_BP_FAT","epithelial tube morphogenesis","3.67%","37","916","289","13091","5.18e-4","8.52e-3","1.83","9.74e-1","7.80e-3","2.54e-4"
"GOTERM_BP_FAT","myeloid leukocyte differentiation","2.18%","22","916","137","13091","5.28e-4","8.65e-3","2.29","9.76e-1","7.92e-3","2.03e-4"
"GOTERM_BP_FAT","regulation of response to biotic stimulus","5.16%","52","916","455","13091","5.41e-4","8.84e-3","1.63","9.78e-1","8.10e-3","2.98e-4"
"GOTERM_BP_FAT","cell chemotaxis","2.28%","23","916","147","13091","5.51e-4","8.97e-3","2.24","9.80e-1","8.21e-3","2.19e-4"
"GOTERM_BP_FAT","defense response to symbiont","6.45%","65","916","605","13091","5.51e-4","8.97e-3","1.54","9.80e-1","8.21e-3","3.26e-4"
"GOTERM_BP_FAT","humoral immune response","2.08%","21","916","128","13091","5.52e-4","8.97e-3","2.34","9.80e-1","8.21e-3","2.07e-4"
"GOTERM_BP_FAT","hair follicle development","1.39%","14","916","66","13091","5.55e-4","8.99e-3","3.03","9.80e-1","8.23e-3","1.53e-4"
"GOTERM_BP_FAT","negative regulation of apoptotic process","7.64%","77","916","747","13091","5.57e-4","9.01e-3","1.47","9.81e-1","8.25e-3","3.38e-4"
"GOTERM_CC_FAT","polymeric cytoskeletal fiber","6.25%","63","871","572","12285","4.75e-4","9.30e-3","1.55","3.04e-1","8.67e-3","2.88e-4"
"GOTERM_CC_FAT","microvillus","1.59%","16","871","81","12285","4.94e-4","9.43e-3","2.79","3.14e-1","8.78e-3","1.51e-4"
"GOTERM_BP_FAT","positive regulation of lipid transport","1.49%","15","916","75","13091","6.10e-4","9.84e-3","2.86","9.87e-1","9.01e-3","1.81e-4"
"GOTERM_BP_FAT","nephron development","2.08%","21","916","129","13091","6.11e-4","9.84e-3","2.33","9.87e-1","9.01e-3","2.32e-4"
"GOTERM_BP_FAT","regulation of cell killing","1.39%","14","916","67","13091","6.45e-4","1.03e-2","2.99","9.90e-1","9.47e-3","1.82e-4"
"GOTERM_BP_FAT","negative regulation of lymphocyte differentiation","1.19%","12","916","51","13091","6.55e-4","1.05e-2","3.36","9.90e-1","9.57e-3","1.59e-4"
"GOTERM_BP_FAT","pattern specification process","4.17%","42","916","347","13091","6.56e-4","1.05e-2","1.73","9.90e-1","9.57e-3","3.38e-4"
"GOTERM_BP_FAT","skin epidermis development","1.69%","17","916","93","13091","6.62e-4","1.05e-2","2.61","9.91e-1","9.64e-3","2.19e-4"
"GOTERM_BP_FAT","regulation of cell cycle G2/M phase transition","1.79%","18","916","102","13091","6.64e-4","1.05e-2","2.52","9.91e-1","9.65e-3","2.29e-4"
"GOTERM_CC_FAT","plasma membrane signaling receptor complex","2.48%","25","871","165","12285","5.79e-4","1.08e-2","2.14","3.57e-1","1.00e-2","2.42e-4"
"GOTERM_BP_FAT","regulation of endocytosis","3.47%","35","916","272","13091","6.80e-4","1.08e-2","1.84","9.92e-1","9.87e-3","3.33e-4"
"GOTERM_BP_FAT","embryonic placenta development","1.49%","15","916","76","13091","7.01e-4","1.11e-2","2.82","9.93e-1","1.01e-2","2.11e-4"
"GOTERM_BP_FAT","negative regulation of angiogenesis","1.59%","16","916","85","13091","7.34e-4","1.15e-2","2.69","9.94e-1","1.05e-2","2.34e-4"
"GOTERM_BP_FAT","inner ear morphogenesis","1.59%","16","916","85","13091","7.34e-4","1.15e-2","2.69","9.94e-1","1.05e-2","2.34e-4"
"GOTERM_BP_FAT","negative regulation of lymphocyte mediated immunity","1.09%","11","916","44","13091","7.40e-4","1.16e-2","3.57","9.95e-1","1.06e-2","1.67e-4"
"GOTERM_BP_FAT","negative regulation of T cell activation","1.79%","18","916","103","13091","7.44e-4","1.16e-2","2.50","9.95e-1","1.06e-2","2.59e-4"
"GOTERM_BP_FAT","myeloid cell differentiation","3.37%","34","916","264","13091","8.22e-4","1.28e-2","1.84","9.97e-1","1.17e-2","3.98e-4"
"GOTERM_BP_FAT","regeneration","2.08%","21","916","132","13091","8.24e-4","1.28e-2","2.27","9.97e-1","1.17e-2","3.21e-4"
"GOTERM_BP_FAT","negative regulation of vasculature development","1.59%","16","916","86","13091","8.33e-4","1.28e-2","2.66","9.97e-1","1.17e-2","2.69e-4"
"GOTERM_BP_FAT","negative regulation of blood vessel morphogenesis","1.59%","16","916","86","13091","8.33e-4","1.28e-2","2.66","9.97e-1","1.17e-2","2.69e-4"
"GOTERM_BP_FAT","digestive tract development","1.79%","18","916","104","13091","8.33e-4","1.28e-2","2.47","9.97e-1","1.17e-2","2.94e-4"
"GOTERM_BP_FAT","T cell receptor signaling pathway","1.69%","17","916","95","13091","8.41e-4","1.29e-2","2.56","9.97e-1","1.18e-2","2.85e-4"
"GOTERM_BP_FAT","regulation of epithelial to mesenchymal transition","1.69%","17","916","95","13091","8.41e-4","1.29e-2","2.56","9.97e-1","1.18e-2","2.85e-4"
"GOTERM_BP_FAT","negative regulation of cell development","3.08%","31","916","233","13091","8.48e-4","1.30e-2","1.90","9.98e-1","1.19e-2","4.06e-4"
"GOTERM_BP_FAT","molting cycle process","1.39%","14","916","69","13091","8.63e-4","1.31e-2","2.90","9.98e-1","1.20e-2","2.52e-4"
"GOTERM_BP_FAT","hair cycle process","1.39%","14","916","69","13091","8.63e-4","1.31e-2","2.90","9.98e-1","1.20e-2","2.52e-4"
"GOTERM_CC_FAT","microtubule","4.76%","48","871","411","12285","7.34e-4","1.33e-2","1.65","4.29e-1","1.24e-2","4.12e-4"
"GOTERM_CC_FAT","spindle pole","2.48%","25","871","168","12285","7.53e-4","1.34e-2","2.10","4.37e-1","1.25e-2","3.21e-4"
"GOTERM_BP_FAT","T cell selection","1.09%","11","916","45","13091","8.92e-4","1.35e-2","3.49","9.98e-1","1.24e-2","2.07e-4"
"GOTERM_BP_FAT","negative regulation of ERK1 and ERK2 cascade","1.29%","13","916","61","13091","9.07e-4","1.37e-2","3.05","9.98e-1","1.26e-2","2.49e-4"
"GOTERM_BP_FAT","regulation of Wnt signaling pathway","3.77%","38","916","309","13091","9.24e-4","1.40e-2","1.76","9.99e-1","1.28e-2","4.70e-4"
"GOTERM_BP_FAT","intracellular signaling cassette","7.74%","78","916","773","13091","9.30e-4","1.40e-2","1.44","9.99e-1","1.28e-2","5.84e-4"
"GOTERM_BP_FAT","response to transforming growth factor beta","2.28%","23","916","153","13091","9.54e-4","1.43e-2","2.15","9.99e-1","1.31e-2","3.96e-4"
"GOTERM_BP_FAT","positive regulation of protein kinase activity","2.58%","26","916","183","13091","9.54e-4","1.43e-2","2.03","9.99e-1","1.31e-2","4.23e-4"
